pathway,source_name,dest_name,distance_m,resource,demand,climate,feasibility,infrastructure,score,src_lon,src_lat,dst_lon,dst_lat
waste,"Waste site at 13.1264, 80.2619","Park at 13.1566, 80.2200",5641.5,0.55,0.5,0.8,0.436,1.0,0.6154,80.2619400000163,13.1264000003824,80.2199604,13.156556
waste,"Waste site at 13.0815, 80.2201","Park at 13.0773, 80.1683",5639.2,0.55,0.5,0.8,0.436,1.0,0.6154,80.2201000000232,13.081499999935598,80.168263,13.077292999999997
waste,"Waste site at 13.1073, 80.2464","Park at 13.0939, 80.1962",5640.4,0.55,0.5,0.8,0.436,1.0,0.6154,80.2463666597329,13.107308330436203,80.196169,13.093892
waste,"Waste site at 13.0512, 80.2776","Park at 13.0521, 80.2255",5641.1,0.55,0.5,0.8,0.436,1.0,0.6154,80.2775599997788,13.0511799999507,80.225542,13.052090999999999
waste,"Waste site at 13.1008, 80.2019","Park at 13.0499, 80.1988",5637.3,0.55,0.5,0.8,0.436,1.0,0.6154,80.2019000002265,13.1007999996044,80.198782,13.04992
waste,"Waste site at 13.0665, 80.2340","Park at 13.0498, 80.1848",5637.9,0.55,0.5,0.8,0.436,1.0,0.6154,80.2339600003509,13.066539999614198,80.184834,13.049834
waste,"Waste site at 13.0384, 80.1626","Park at 13.0783, 80.1757",4639.2,0.5,0.5,0.8,0.536,1.0,0.6154,80.1625599995914,13.038377000195199,80.175747,13.078282
waste,"Waste site at 13.0171, 80.2141","Park at 13.0404, 80.2603",5639.7,0.55,0.5,0.8,0.436,1.0,0.6154,80.2140559997073,13.017111999569098,80.260341,13.040368999999998
waste,"Waste site at 12.9309, 80.2148","Park at 12.9754, 80.1893",5644.0,0.55,0.5,0.8,0.436,1.0,0.6153,80.2147800001787,12.9308900002315,80.18933,12.975400999999998
waste,"Waste site at 13.0273, 80.2606","Park at 12.9762, 80.2617",5649.1,0.55,0.5,0.8,0.435,1.0,0.6153,80.2606100004354,13.0272500003223,80.261712,12.976181999999998
waste,"Waste site at 13.1092, 80.2432","Park at 13.1217, 80.2937",5647.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.2431799999987,13.109189999664602,80.293692,13.121708
waste,"Waste site at 13.0977, 80.2422","Park at 13.1295, 80.2015",5647.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.2422000000804,13.097700000272399,80.201451,13.129509999999998
waste,"Waste site at 13.1354, 80.2533","Park at 13.1703, 80.2152",5647.9,0.55,0.5,0.8,0.435,1.0,0.6153,80.2532800003674,13.1354399999091,80.215234,13.170336
waste,"Waste site at 13.0930, 80.2264","Park at 13.0478, 80.2507",5643.4,0.55,0.5,0.8,0.436,1.0,0.6153,80.2264099997255,13.0929500002452,80.250709,13.047823999999999
waste,"Waste site at 13.0855, 80.2399","Park at 13.1326, 80.2601",5645.3,0.55,0.5,0.8,0.435,1.0,0.6153,80.2398999998474,13.0854900004124,80.260068,13.132550999999998
waste,"Waste site at 13.1171, 80.2012","Park at 13.0802, 80.2372",5646.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.2012000003129,13.1171000003982,80.23717,13.080181
waste,"Waste site at 13.1444, 80.2432","Park at 13.0970, 80.2626",5649.4,0.55,0.5,0.8,0.435,1.0,0.6153,80.2432400000786,13.144399999632098,80.262575,13.096964
waste,"Waste site at 13.0953, 80.2219","Park at 13.1294, 80.2607",5645.7,0.55,0.5,0.8,0.435,1.0,0.6153,80.2218999997152,13.095340000191799,80.260735,13.129353999999996
waste,"Waste site at 13.1113, 80.1872","Park at 13.0642, 80.2071",5647.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.1871599999231,13.1113399998117,80.207081,13.064163
waste,"Waste site at 13.1507, 80.2610","Park at 13.1131, 80.2963",5647.4,0.55,0.5,0.8,0.435,1.0,0.6153,80.2609799997244,13.150660000020702,80.296318,13.113137000000002
waste,"Waste site at 13.1246, 80.2214","Park at 13.1712, 80.2427",5648.7,0.55,0.5,0.8,0.435,1.0,0.6153,80.2214099995588,13.124589999725195,80.242654,13.171229
waste,"Waste site at 13.0987, 80.2572","Park at 13.0684, 80.2153",5644.7,0.55,0.5,0.8,0.436,1.0,0.6153,80.257189999841,13.098699999888796,80.21530700000001,13.068380000000001
waste,"Waste site at 13.0576, 80.1743","Park at 13.0679, 80.2253",5643.5,0.55,0.5,0.8,0.436,1.0,0.6153,80.174349999951,13.057639999740301,80.225328,13.067945999999997
waste,"Waste site at 13.1171, 80.2012","Park at 13.0802, 80.2372",5646.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.2012000003129,13.1171000003982,80.23717,13.080181
waste,"Waste site at 13.0904, 80.1942","Park at 13.1271, 80.2303",5645.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.1941799995546,13.090359999828898,80.2303287,13.1271097
waste,"Waste site at 13.0855, 80.2399","Park at 13.1311, 80.2633",5643.3,0.55,0.5,0.8,0.436,1.0,0.6153,80.2398999998474,13.0854900004124,80.263329,13.131056999999998
waste,"Waste site at 13.1781, 80.2532","Park at 13.1276, 80.2610",5644.2,0.55,0.5,0.8,0.436,1.0,0.6153,80.2531509995494,13.178062000166898,80.261034,13.127615999999998
waste,"Waste site at 13.0842, 80.2306","Park at 13.0423, 80.2009",5645.5,0.55,0.5,0.8,0.435,1.0,0.6153,80.2306000004244,13.0842000004098,80.200893,13.042276999999997
waste,"Waste site at 13.1171, 80.2012","Park at 13.0665, 80.2084",5645.6,0.55,0.5,0.8,0.435,1.0,0.6153,80.2012000003129,13.1171000003982,80.208392,13.066543000000001
waste,"Waste site at 13.1156, 80.2043","Park at 13.0782, 80.2397",5645.5,0.55,0.5,0.8,0.435,1.0,0.6153,80.2043300001292,13.1156199996601,80.23971,13.078163999999997
waste,"Waste site at 13.0926, 80.2111","Park at 13.0871, 80.2629",5648.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.2110900002515,13.0925599996353,80.262895,13.087088999999999
waste,"Waste site at 13.0799, 80.2347","Park at 13.1148, 80.2727",5648.4,0.55,0.5,0.8,0.435,1.0,0.6153,80.2346799998481,13.079919999673498,80.272739,13.114799999999999
waste,"Waste site at 13.0926, 80.2111","Park at 13.0871, 80.2629",5648.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.2110900002515,13.0925599996353,80.262895,13.087088999999999
waste,"Waste site at 13.0181, 80.2725","Park at 13.0689, 80.2678",5644.7,0.55,0.5,0.8,0.436,1.0,0.6153,80.2725000000674,13.0181000001652,80.2678,13.068931
waste,"Waste site at 13.1444, 80.2432","Park at 13.0951, 80.2296",5647.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.2432400000786,13.144399999632098,80.229571,13.095129999999997
waste,"Waste site at 13.0618, 80.2597","Park at 13.1104, 80.2437",5648.7,0.55,0.5,0.8,0.435,1.0,0.6153,80.2597000003513,13.061809999837099,80.243728,13.110425999999999
waste,"Waste site at 13.0665, 80.2340","Park at 13.0187, 80.2159",5644.4,0.55,0.5,0.8,0.436,1.0,0.6153,80.2339600003509,13.066539999614198,80.215875,13.018683000000001
waste,"Waste site at 13.0665, 80.2340","Park at 13.0184, 80.2165",5649.1,0.55,0.5,0.8,0.435,1.0,0.6153,80.2339600003509,13.066539999614198,80.216519,13.018408999999998
waste,"Waste site at 13.0995, 80.1872","Park at 13.0640, 80.2247",5649.2,0.55,0.5,0.8,0.435,1.0,0.6153,80.1871599997602,13.0994900002647,80.224675,13.064039999999999
waste,"Waste site at 13.0799, 80.2347","Park at 13.1148, 80.2727",5648.4,0.55,0.5,0.8,0.435,1.0,0.6153,80.2346799998481,13.079919999673498,80.272739,13.114799999999999
waste,"Waste site at 13.0987, 80.2572","Park at 13.0936, 80.2054",5644.8,0.55,0.5,0.8,0.436,1.0,0.6153,80.257189999841,13.098699999888796,80.205385,13.093560000000002
waste,"Waste site at 13.0926, 80.2111","Park at 13.0871, 80.2629",5648.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.2110900002515,13.0925599996353,80.262895,13.087088999999999
waste,"Waste site at 13.1171, 80.2012","Park at 13.0665, 80.2084",5645.6,0.55,0.5,0.8,0.435,1.0,0.6153,80.2012000003129,13.1171000003982,80.208392,13.066543000000001
waste,"Waste site at 13.1151, 80.2233","Park at 13.0640, 80.2247",5649.0,0.55,0.5,0.8,0.435,1.0,0.6153,80.2233000001102,13.1151000003636,80.224675,13.064039999999999
waste,"Waste site at 13.1113, 80.1872","Park at 13.0684, 80.2153",5646.8,0.55,0.5,0.8,0.435,1.0,0.6153,80.1871599999231,13.1113399998117,80.21530700000001,13.068380000000001
waste,"Waste site at 13.0930, 80.2264","Park at 13.1377, 80.2514",5644.0,0.55,0.5,0.8,0.436,1.0,0.6153,80.2264099997255,13.0929500002452,80.2513753,13.137733199999998
waste,"Waste site at 13.0877, 80.2343","Park at 13.1298, 80.2639",5646.7,0.55,0.5,0.8,0.435,1.0,0.6153,80.2343010003149,13.087721000177197,80.263876,13.129751
waste,"Waste site at 13.1132, 80.2570","Park at 13.0629, 80.2658",5651.5,0.55,0.5,0.8,0.435,1.0,0.6152,80.256979999608,13.113210000359201,80.265845,13.062853999999998
waste,"Waste site at 13.0512, 80.2776","Park at 13.0962, 80.2529",5655.8,0.55,0.5,0.8,0.434,1.0,0.6152,80.2775599997788,13.0511799999507,80.25286600000001,13.096226999999999
waste,"Waste site at 13.1354, 80.2533","Park at 13.1458, 80.2022",5652.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2532800003674,13.1354399999091,80.2022073,13.145750499999998
waste,"Waste site at 13.0839, 80.1883","Park at 13.1123, 80.2317",5653.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.1883400003341,13.0838900001099,80.231684,13.112306000000002
waste,"Waste site at 13.1156, 80.2043","Park at 13.1377, 80.2514",5655.6,0.55,0.5,0.8,0.434,1.0,0.6152,80.2043300001292,13.1156199996601,80.2513753,13.137733199999998
waste,"Waste site at 13.0618, 80.2597","Park at 13.0661, 80.2078",5651.1,0.55,0.5,0.8,0.435,1.0,0.6152,80.2597000003513,13.061809999837099,80.207764,13.066107
waste,"Waste site at 13.1160, 80.2375","Park at 13.0996, 80.1881",5654.1,0.55,0.5,0.8,0.435,1.0,0.6152,80.2374999998623,13.116000000445903,80.18808900000002,13.099629999999998
waste,"Waste site at 13.1708, 80.2363","Park at 13.1241, 80.2575",5652.7,0.55,0.5,0.8,0.435,1.0,0.6152,80.23634000036141,13.170778999692699,80.257471,13.124050999999998
waste,"Waste site at 13.1354, 80.2533","Park at 13.1295, 80.2015",5656.1,0.55,0.5,0.8,0.434,1.0,0.6152,80.2532800003674,13.1354399999091,80.201451,13.129509999999998
waste,"Waste site at 13.0907, 80.2514","Park at 13.0404, 80.2603",5650.2,0.55,0.5,0.8,0.435,1.0,0.6152,80.2514000002387,13.09069999963,80.260341,13.040368999999998
waste,"Waste site at 13.0209, 80.1883","Park at 13.0487, 80.2320",5650.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.1883299998157,13.0208800000002,80.232028,13.048704999999998
waste,"Waste site at 13.0906, 80.2492","Park at 13.1180, 80.2932",5650.9,0.55,0.5,0.8,0.435,1.0,0.6152,80.2492299998327,13.090560000234598,80.293174,13.118044999999999
waste,"Waste site at 13.1708, 80.2363","Park at 13.1391, 80.1953",5656.6,0.55,0.5,0.8,0.434,1.0,0.6152,80.23634000036141,13.170778999692699,80.19533200000001,13.1391424
waste,"Waste site at 13.0544, 80.1872","Park at 13.0460, 80.1358",5651.2,0.55,0.5,0.8,0.435,1.0,0.6152,80.1871999998051,13.054440000003401,80.135793,13.046026999999999
waste,"Waste site at 13.0926, 80.2111","Park at 13.1206, 80.2547",5654.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2110900002515,13.0925599996353,80.2546952,13.120609100000003
waste,"Waste site at 13.0363, 80.2474","Park at 13.0874, 80.2448",5655.9,0.55,0.5,0.8,0.434,1.0,0.6152,80.2474399998367,13.036320000329699,80.244838,13.087396999999998
waste,"Waste site at 13.1507, 80.2610","Park at 13.1026, 80.2788",5651.4,0.55,0.5,0.8,0.435,1.0,0.6152,80.2609799997244,13.150660000020702,80.278763,13.102625
waste,"Waste site at 13.0373, 80.2637","Park at 12.9871, 80.2542",5654.2,0.55,0.5,0.8,0.435,1.0,0.6152,80.2636900001169,13.037349999640597,80.254169,12.987083999999998
waste,"Waste site at 13.0926, 80.2111","Park at 13.1206, 80.2547",5654.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2110900002515,13.0925599996353,80.2546952,13.120609100000003
waste,"Waste site at 13.1264, 80.2640","Park at 13.1660, 80.2970",5656.3,0.55,0.5,0.8,0.434,1.0,0.6152,80.2640000000831,13.126399999893001,80.297026,13.166
waste,"Waste site at 13.1158, 80.2723","Park at 13.1149, 80.2201",5656.0,0.55,0.5,0.8,0.434,1.0,0.6152,80.2722900004235,13.1158399997688,80.220121,13.114915999999997
waste,"Waste site at 12.9592, 80.2326","Park at 12.9081, 80.2304",5653.3,0.55,0.5,0.8,0.435,1.0,0.6152,80.2325999995894,12.959200000212299,80.230408,12.908127999999998
waste,"Waste site at 13.0638, 80.2244","Park at 13.0703, 80.2761",5650.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2243800002809,13.0637699999784,80.27607,13.070256
waste,"Waste site at 12.9933, 80.2060","Park at 13.0443, 80.2086",5652.5,0.55,0.5,0.8,0.435,1.0,0.6152,80.2060000004244,12.9932999996114,80.208553,13.044347999999996
waste,"Waste site at 13.0363, 80.2474","Park at 13.0604, 80.2014",5655.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2474399998367,13.036320000329699,80.201442,13.060418000000002
waste,"Waste site at 13.0688, 80.2170","Park at 13.0970, 80.2605",5653.1,0.55,0.5,0.8,0.435,1.0,0.6152,80.2169799998424,13.0688299998089,80.260502,13.096981999999997
waste,"Waste site at 12.9933, 80.2060","Park at 13.0200, 80.1615",5653.7,0.55,0.5,0.8,0.435,1.0,0.6152,80.2060000004244,12.9932999996114,80.1615271,13.019973799999999
waste,"Waste site at 13.0926, 80.2111","Park at 13.1206, 80.2547",5654.0,0.55,0.5,0.8,0.435,1.0,0.6152,80.2110900002515,13.0925599996353,80.2546952,13.120609100000003
waste,"Waste site at 13.0855, 80.2399","Park at 13.1317, 80.2622",5655.5,0.55,0.5,0.8,0.434,1.0,0.6152,80.2398999998474,13.0854900004124,80.262237,13.131701999999997
waste,"Waste site at 13.0927, 80.2492","Park at 13.1209, 80.2057",5651.6,0.55,0.5,0.8,0.435,1.0,0.6152,80.2492289997096,13.092706159694501,80.205739,13.120887999999999
waste,"Waste site at 13.0363, 80.2681","Park at 12.9871, 80.2542",5650.7,0.55,0.5,0.8,0.435,1.0,0.6152,80.2680900002427,13.0363199999141,80.254169,12.987083999999998
waste,"Waste site at 13.1202, 80.2724","Park at 13.1694, 80.2583",5651.4,0.55,0.5,0.8,0.435,1.0,0.6152,80.2723999995782,13.1201999996143,80.258348,13.169409
waste,"Waste site at 13.1151, 80.2233","Park at 13.0799, 80.2611",5652.1,0.55,0.5,0.8,0.435,1.0,0.6152,80.2233000001102,13.1151000003636,80.261138,13.079941000000002
waste,"Waste site at 13.0551, 80.2259","Park at 13.0893, 80.1870",5662.9,0.55,0.5,0.8,0.434,1.0,0.6151,80.2258900001684,13.0551200002338,80.187,13.0893
water,"Water site at 13.0726, 80.2651","Park at 13.0560, 80.2579",1996.0,0.5,0.5,0.8,0.8,0.6,0.6151,80.26512057886207,13.072609848348165,80.257882,13.056016
waste,"Waste site at 13.0726, 80.2650","Park at 13.0216, 80.2606",5658.5,0.55,0.5,0.8,0.434,1.0,0.6151,80.2650000000199,13.072570000372002,80.260566,13.021591
waste,"Waste site at 13.0373, 80.2637","Park at 13.0869, 80.2505",5658.1,0.55,0.5,0.8,0.434,1.0,0.6151,80.2636900001169,13.037349999640597,80.25054,13.086858999999999
waste,"Waste site at 13.0181, 80.2725","Park at 13.0118, 80.2207",5662.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2725000000674,13.0181000001652,80.220685,13.011789
waste,"Waste site at 13.0407, 80.1301","Park at 13.0888, 80.1479",5658.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.1301100002779,13.0407000002831,80.147852,13.088811999999997
waste,"Waste site at 13.0855, 80.2399","Park at 13.1213, 80.2026",5661.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2398999998474,13.0854900004124,80.202553,13.121267999999999
waste,"Waste site at 13.0688, 80.2170","Park at 13.0233, 80.2407",5661.0,0.55,0.5,0.8,0.434,1.0,0.6151,80.2169799998424,13.0688299998089,80.240748,13.023256000000002
waste,"Waste site at 13.1276, 80.2959","Park at 13.1267, 80.2437",5661.8,0.55,0.5,0.8,0.434,1.0,0.6151,80.2959300001597,13.127600000056702,80.243706,13.126652999999996
waste,"Waste site at 13.0877, 80.2343","Park at 13.1294, 80.2646",5659.9,0.55,0.5,0.8,0.434,1.0,0.6151,80.2343010003149,13.087721000177197,80.264635,13.129374
waste,"Waste site at 13.0926, 80.2111","Park at 13.1205, 80.2548",5660.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2110900002515,13.0925599996353,80.254832,13.120506
waste,"Waste site at 13.1444, 80.2432","Park at 13.1447, 80.1910",5661.1,0.55,0.5,0.8,0.434,1.0,0.6151,80.2432400000786,13.144399999632098,80.191011,13.144681999999998
waste,"Waste site at 13.0935, 80.2429","Park at 13.1261, 80.2027",5658.6,0.55,0.5,0.8,0.434,1.0,0.6151,80.2429399995496,13.093530000276498,80.202682,13.126099
waste,"Waste site at 13.0919, 80.1772","Park at 13.0410, 80.1720",5661.8,0.55,0.5,0.8,0.434,1.0,0.6151,80.1772300003427,13.091910000064194,80.171962,13.040978
waste,"Waste site at 13.0935, 80.2429","Park at 13.1261, 80.2027",5658.4,0.55,0.5,0.8,0.434,1.0,0.6151,80.2429439996882,13.093537999662695,80.202682,13.126099
waste,"Waste site at 13.0877, 80.2323","Park at 13.0438, 80.2054",5658.8,0.55,0.5,0.8,0.434,1.0,0.6151,80.2323000002851,13.087699999662401,80.205447,13.043826
waste,"Waste site at 13.1116, 80.2155","Park at 13.0866, 80.2611",5657.6,0.55,0.5,0.8,0.434,1.0,0.6151,80.2155230002128,13.1116409998588,80.261052,13.086637000000001
waste,"Waste site at 13.0919, 80.1772","Park at 13.0410, 80.1720",5661.8,0.55,0.5,0.8,0.434,1.0,0.6151,80.1772300003427,13.091910000064194,80.171962,13.040978
waste,"Waste site at 13.0688, 80.2170","Park at 13.0404, 80.2603",5657.9,0.55,0.5,0.8,0.434,1.0,0.6151,80.2169799998424,13.0688299998089,80.260341,13.040368999999998
waste,"Waste site at 13.0171, 80.2141","Park at 13.0650, 80.2324",5658.4,0.55,0.5,0.8,0.434,1.0,0.6151,80.2140559997073,13.017111999569098,80.23237100000001,13.065020000000004
waste,"Waste site at 13.1008, 80.2019","Park at 13.1227, 80.2491",5660.0,0.55,0.5,0.8,0.434,1.0,0.6151,80.2019000002265,13.1007999996044,80.249071,13.122742
waste,"Waste site at 13.0512, 80.2777","Park at 13.0521, 80.2255",5660.5,0.55,0.5,0.8,0.434,1.0,0.6151,80.2777399999437,13.051230000286301,80.225542,13.052090999999999
waste,"Waste site at 13.0926, 80.2111","Park at 13.1205, 80.2548",5660.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2110900002515,13.0925599996353,80.254832,13.120506
waste,"Waste site at 13.0815, 80.2201","Park at 13.0405, 80.1890",5657.5,0.55,0.5,0.8,0.434,1.0,0.6151,80.2201000000232,13.081499999935598,80.188954,13.040458000000001
waste,"Waste site at 13.1264, 80.2640","Park at 13.0752, 80.2654",5660.9,0.55,0.5,0.8,0.434,1.0,0.6151,80.2640000000831,13.126399999893001,80.265394,13.075232999999999
waste,"Waste site at 13.0926, 80.2111","Park at 13.1205, 80.2548",5660.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2110900002515,13.0925599996353,80.254832,13.120506
waste,"Waste site at 13.0512, 80.2777","Park at 13.0962, 80.2529",5660.2,0.55,0.5,0.8,0.434,1.0,0.6151,80.2777399999437,13.051230000286301,80.25286600000001,13.096226999999999
waste,"Waste site at 13.0743, 80.2398","Park at 13.1186, 80.2660",5668.9,0.55,0.5,0.8,0.433,1.0,0.615,80.2398200001089,13.0742600002098,80.266001,13.118631
waste,"Waste site at 13.1246, 80.2214","Park at 13.1757, 80.2179",5668.9,0.55,0.5,0.8,0.433,1.0,0.615,80.2214099995588,13.124589999725195,80.21788,13.175729999999998
waste,"Waste site at 13.0665, 80.2340","Park at 13.0405, 80.1890",5668.7,0.55,0.5,0.8,0.433,1.0,0.615,80.2339600003509,13.066539999614198,80.188954,13.040458000000001
waste,"Waste site at 13.0799, 80.2347","Park at 13.1305, 80.2431",5669.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2346799998481,13.079919999673498,80.24306,13.130521
waste,"Waste site at 13.1068, 80.2912","Park at 13.0653, 80.2606",5666.2,0.55,0.5,0.8,0.433,1.0,0.615,80.29120299960252,13.106818999584897,80.260615,13.065276000000003
waste,"Waste site at 13.0953, 80.2219","Park at 13.1032, 80.2736",5668.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2218999997152,13.095340000191799,80.273576,13.103163
waste,"Waste site at 13.0997, 80.2395","Park at 13.0521, 80.2589",5668.3,0.55,0.5,0.8,0.433,1.0,0.615,80.2395000003082,13.099699999848497,80.258933,13.052119999999999
waste,"Waste site at 13.1160, 80.2375","Park at 13.0650, 80.2324",5665.6,0.55,0.5,0.8,0.433,1.0,0.615,80.2374999998623,13.116000000445903,80.23237100000001,13.065020000000004
waste,"Waste site at 13.0799, 80.2347","Park at 13.1305, 80.2431",5669.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2346799998481,13.079919999673498,80.24306,13.130521
waste,"Waste site at 13.1246, 80.2214","Park at 13.1148, 80.2727",5668.3,0.55,0.5,0.8,0.433,1.0,0.615,80.2214099995588,13.124589999725195,80.272739,13.114799999999999
waste,"Waste site at 13.1171, 80.2012","Park at 13.0773, 80.1683",5668.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2012000003129,13.1171000003982,80.168263,13.077292999999997
waste,"Waste site at 13.1171, 80.2012","Park at 13.0773, 80.1683",5668.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2012000003129,13.1171000003982,80.168263,13.077292999999997
waste,"Waste site at 13.1004, 80.2075","Park at 13.0499, 80.1988",5665.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2074899996118,13.100429999637901,80.198782,13.04992
waste,"Waste site at 13.1354, 80.2533","Park at 13.1221, 80.2028",5669.9,0.55,0.5,0.8,0.433,1.0,0.615,80.2532800003674,13.1354399999091,80.202764,13.122134999999997
waste,"Waste site at 13.0273, 80.2606","Park at 12.9859, 80.2298",5663.9,0.55,0.5,0.8,0.434,1.0,0.615,80.2606100004354,13.0272500003223,80.229804,12.985894999999998
waste,"Waste site at 13.1558, 80.2066","Park at 13.1139, 80.2112",4667.4,0.5,0.5,0.8,0.533,1.0,0.615,80.2065899998415,13.155809999696997,80.211241,13.113854999999997
waste,"Waste site at 13.1155, 80.2470","Park at 13.0938, 80.1997",5665.0,0.55,0.5,0.8,0.434,1.0,0.615,80.2470000000063,13.115499999853597,80.199656,13.093815999999999
waste,"Waste site at 13.0936, 80.2428","Park at 13.1238, 80.2005",5665.7,0.55,0.5,0.8,0.433,1.0,0.615,80.242750000209,13.093590000162997,80.200523,13.123777000000002
waste,"Waste site at 13.0867, 80.2352","Park at 13.1301, 80.2629",5665.5,0.55,0.5,0.8,0.433,1.0,0.615,80.2351999996846,13.086699999951197,80.262897,13.130142
waste,"Waste site at 13.1264, 80.2619","Park at 13.1139, 80.2112",5668.1,0.55,0.5,0.8,0.433,1.0,0.615,80.2619400000163,13.1264000003824,80.211241,13.113854999999997
